company_name,service_category,certificate_number,found_website,email,phone,website_match_score,contact_score,final_confidence,status,notes
FARITE GLOBAL NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/9496,https://fariteglobal.com/index.html,clemirite@fariteglobal.com,+234 8073796416,88.75,98.0,91.99,auto_accept,
FARITE GLOBAL NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/7244,https://fariteglobal.com/index.html,clemirite@fariteglobal.com,+234 8073796416,83.75,98.0,88.74,auto_accept,
FAWEL ENGINEERING SERVICES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8718,https://www.zoominfo.com/c/fawel-engineering-services-nig-ltd/355885216,,,75.45,0.0,49.04,review_needed,
FAWEL ENGINEERING SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8359,https://www.zoominfo.com/c/fawel-engineering-services-nig-ltd/355885216,,,75.45,0.0,49.04,review_needed,
FAWTHRITE NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/9250,https://www.fawthritelimited.com/,,,85.0,0.0,55.25,auto_accept,
FECHON ENGINEERING & CONSTRUCTION LTD.,Construction and Movable Equipment,NCEC/EC-C-5/7431,https://www.trademo.com/companies/fechon-engineering-construction-ltd/50317177,,,62.26,0.0,40.47,review_needed,
FECHON ENGINEERING & CONSTRUCTION LTD.,Procurement and Supplies,NCEC/PS-C-5/8875,https://fechonengineering.com/services/onshore-services,info@fechonengineering.com,+234)806 053 2531,56.62,88.0,67.6,no_match,
FECHON ENGINEERING & CONSTRUCTION LTD.,Quality Control Inspection and Testing,NCEC/QS-C-5/7365,https://fechonengineering.com/about,info@fechonengineering.com,+234)806 053 2531,56.62,77.0,63.75,no_match,
FECHON ENGINEERING & CONSTRUCTION LTD.,Services and Support,NCEC/SS-C-5/8255,https://www.fechonengineering.com/,info@fechonengineering.com,+234)806 053 2531,51.31,78.0,60.65,no_match,
FECHON ENGINEERING & CONSTRUCTION LTD.,Consultancy Services,NCEC/CS-C-5/9102,https://www.fechonengineering.com/,info@fechonengineering.com,+234)806 053 2531,46.31,78.0,57.4,no_match,
FECHON ENGINEERING & CONSTRUCTION LTD.,Fabrication and Construction,NCEC/FC-C-4/9264,https://fechonengineering.com/services/onshore-services,info@fechonengineering.com,+234)806 053 2531,56.62,88.0,67.6,no_match,
FEDOZ NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9574,https://fedoz.net/,info@fedoz.net,+234-81-0965-7844,91.67,76.0,86.19,auto_accept,
FEDOZ NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/5928,https://fedoz.net/,info@fedoz.net,+234-81-0965-7844,95.0,76.0,88.35,auto_accept,
FEDOZ NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/9527,https://fedoz.net/,info@fedoz.net,+234-81-0965-7844,90.0,76.0,85.1,auto_accept,
FEDOZ NIGERIA LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8981,https://fedoz.net/,info@fedoz.net,+234-81-0965-7844,95.0,76.0,88.35,auto_accept,
FEJUDAM SERVICES LTD.,Consultancy Services,NCEC/CS-C-5/8248,https://fejudam.com/about-us/,,,95.0,0.0,61.75,auto_accept,
FELION NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/7478,https://felionng.com/,info@felionng.com,+234 905 397 6597,90.0,98.0,92.8,auto_accept,
FELIXMITCH INTEGRATED RESOURCES LIMITED,Non Moveable Assets,NCEC/DA-C-5/9609,https://www.felixmitchltd.com/about-us,admin@felixmitchltd.com,08061316424 07085686563,88.04,97.0,91.18,auto_accept,
FELIXMITCH INTEGRATED RESOURCES LIMITED,Consultancy Services,NCEC/CS-C-5/9196,https://www.felixmitchltd.com/about-us,admin@felixmitchltd.com,08061316424 07085686563,98.04,97.0,97.68,auto_accept,
FELIXMITCH INTEGRATED RESOURCES LIMITED,Fabrication and Construction,NCEC/FC-C-5/7460,https://www.felixmitchltd.com/about-us,admin@felixmitchltd.com,08061316424 07085686563,98.04,97.0,97.68,auto_accept,
FELIXMITCH INTEGRATED RESOURCES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9248,https://www.felixmitchltd.com/about-us,admin@felixmitchltd.com,08061316424 07085686563,95.54,97.0,96.05,auto_accept,
FELPET NIGERIA LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/4416,https://rocketreach.co/felpet-nigeria-limited-profile_b5cfc957f42e0a65,,,75.0,0.0,48.75,review_needed,
FELPET NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/8522,https://rocketreach.co/felpet-nigeria-limited-profile_b5cfc957f42e0a65,,,75.0,0.0,48.75,review_needed,
FELPET NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/5236,https://rocketreach.co/felpet-nigeria-limited-profile_b5cfc957f42e0a65,,,75.0,0.0,48.75,review_needed,
FELTON ENERGY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7585,https://feltonenergy.net/,info@feltonenergy.net,+2348033603288,88.75,98.0,91.99,auto_accept,
FELTON ENERGY SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/7686,https://feltonenergy.net/,info@feltonenergy.net,+2348033603288,93.75,98.0,95.24,auto_accept,
FELTON ENERGY SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7414,https://feltonenergy.net/,info@feltonenergy.net,+2348033603288,88.75,98.0,91.99,auto_accept,
FELTON ENERGY SERVICES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7655,https://feltonenergy.net/,info@feltonenergy.net,+2348033603288,91.25,98.0,93.61,auto_accept,
FELTON ENERGY SERVICES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8725,https://feltonenergy.net/,info@feltonenergy.net,+2348033603288,90.42,98.0,93.07,auto_accept,
FELTOV ENERGY & INVESTMENT LIMITED,Procurement and Supplies,NCEC/PS-C-5/8824,https://feltovgroup.com/about-us-menu/,hr@feltovgroup.com,,90.59,50.0,76.38,auto_accept,
FENOG NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-4/6050,https://www.fenog.com/wp-content/uploads/2021/08/Company-Profile-On-HDD-Technology_reduce_website.pdf,fenog@fenog.com,0 204 0,67.5,97.0,77.82,review_needed,
FENOG NIGERIA LIMITED,Manufacturing and Related Services,NCEC/MS-C-4/7046,https://www.gulfoilandgas.com/webpro1/prod1/suppliercat.asp?sid=967,,,79.33,0.0,51.56,review_needed,
FEREZI LIMITED,Procurement and Supplies,NCEC/PS-C-5/8500,https://www.genealogytoday.com/surname/finder.mv?Surname=Ferezi,,,66.0,0.0,42.9,review_needed,
FERMTED OIL SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/7627,https://fermtedltd.com/oil-field-services/,,,82.35,0.0,53.53,auto_accept,
FEWUDA INTERNATIONAL SERVICES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7455,https://www.fewuda.com/,,+234 803 780 1632,91.67,25.0,68.34,auto_accept,
FIBOW PETROLEUM ENVIRONMENTAL ENGINEERING CONSULT LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-4/7485,https://fibowengineering.com/,,,42.81,0.0,27.83,no_match,
FIDELLA OIL & GAS SERVICES LIMITED,Services and Support,NCEC/SS-C-5/8467,https://www.zoominfo.com/c/fidella-oil--gas-services-ltd/368371766,,,61.5,0.0,39.98,review_needed,
FIELDBASE SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7251,https://fbase.co.uk/,sales@fbase.co.uk,+234 2012 278 181,83.33,98.0,88.46,auto_accept,
FIELDMARINE ENGINEERING SERVICES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7292,https://fieldmarine.ng/,info@fieldmarine.ng,+234 (0) 904 111 5115,87.5,96.0,90.47,auto_accept,
FINICKY CLEAN LIMITED,Non Moveable Assets,NCEC/DA-C-5/8111,https://finickycleanltd.com/,info@finickycleanltd.com,+234 809 219 7682,84.4,98.0,89.16,auto_accept,
FIRMAMENT GASMARINE ENERGY INTERNATIONAL LIMITED,Procurement and Supplies,NCEC/PS-C-4/7351,https://firmamentintl.com/contact.html,info@firmamentintl.com,+234 8092081864,64.77,96.0,75.7,review_needed,
FIRST MARINE & ENGINEERING SERVICES COMPANY LTD.,Construction and Movable Equipment,NCEC/EC-C-5/8225,https://www.firstmarineeng.com/about-us/,info@firstmarineeng.com,,68.69,50.0,62.15,review_needed,
FIRST MARINE & ENGINEERING SERVICES COMPANY LTD.,Fabrication and Construction,NCEC/FC-C-5/8114,https://www.firstmarineeng.com/about-us/,info@firstmarineeng.com,,70.36,50.0,63.23,review_needed,
FIRST MARINE & ENGINEERING SERVICES COMPANY LTD.,Procurement and Supplies,NCEC/PS-C-5/8146,https://www.firstmarineeng.com/about-us/,info@firstmarineeng.com,,70.36,50.0,63.23,review_needed,
FIRST MARINE & ENGINEERING SERVICES COMPANY LTD.,Non Moveable Assets,NCEC/DA-C-4/7951,https://www.firstmarineeng.com/about-us/,info@firstmarineeng.com,,65.36,50.0,59.98,review_needed,
FIRST ROCK OIL SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/8393,https://www.first-epdc.com/,info@first-epdc.com,+234 (0) 2017006300,44.4,96.0,62.46,no_match,
FITCHIKE NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8741,http://fitchikeng.com/,info@fitchikeng.com,+234 816 914 1537,91.67,88.0,90.39,auto_accept,
FLAMEPACT LIMITED,Procurement and Supplies,NCEC/PS-C-5/7965,https://www.flame-pro.com/defence-procurement,,,22.13,0.0,14.38,no_match,
FLEES GLOBAL SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7547,https://fleesglobal.com/,,,78.64,0.0,51.12,review_needed,
FLEX 360 DEGREE LIMITED,Consultancy Services,NCEC/CS-C-5/8558,https://flex360degree.com/,info@flex360degree.com,+234) 802 781 0383,70.19,98.0,79.92,review_needed,
FLONEX LIMITED,Procurement and Supplies,NCEC/PS-C-5/8976,https://flonexgroup.com/,helpdesk@flonexgroup.com,0)155-69566,75.0,88.0,79.55,review_needed,
FLOSMART ENERGY SERVICES LIMITED,Services and Support,NCEC/SS-C-5/7598,https://flosmart.com/,info@flosmart.com,+234 208 455 6523,95.0,88.0,92.55,auto_accept,
FLOWBANUS SERVICES NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/7472,https://www.zoominfo.com/c/flowbanus-services-ltd/1312677097,,,80.45,0.0,52.29,auto_accept,
FLOWGRIDS LIMITED,Consultancy Services,NCEC/CS-C-5/7403,https://www.flowgrids.com.ng/,,+234) 704 000 4567,95.0,25.0,70.5,auto_accept,
FLUIDEN-PENTRA ENGINEERING LTD,Construction and Movable Equipment,NCEC/EC-C-5/8983,https://www.zoominfo.com/c/fluiden-pentra/465813278,,,56.29,0.0,36.59,no_match,
FLUIDEN-PENTRA ENGINEERING LTD,Fabrication and Construction,NCEC/FC-C-5/7580,https://www.zoominfo.com/c/fluiden-pentra/465813278,,,57.95,0.0,37.67,no_match,
FLYBIRD AIRCRAFT MANAGEMENT SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/7287,https://nsib.gov.ng/preliminary-report-flybird-aircraft-management-services-limited-5n-isb/,dg@nsib.gov.ng,+234 807 7090 908,75.0,98.0,83.05,review_needed,
FOCAL INSPECTION MULTILINKS LTD,Quality Control Inspection and Testing,NCEC/QS-C-5/8490,https://focal-inspection.com/about-us/,,,77.5,0.0,50.38,review_needed,
FOCUS INTEGRATED ENERGY SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/9525,https://focusenergiesng.com/,,,61.73,0.0,40.12,review_needed,
FODAX NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/8386,https://fodax.com.ng/,info@fodax.com.ng,+234 912 948 3195,85.0,88.0,86.05,auto_accept,
FOMAS VENTURES NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/8308,https://fomasventures.com/,,,83.85,0.0,54.5,auto_accept,
FORELIGHT ENERGY SOLUTIONS LIMITED,Consultancy Services,NCEC/CS-C-5/8778,https://forelightenergy.com/,info@forelightenergy.com,00,89.0,88.0,88.65,auto_accept,
FORMCENTRAL INTERNATIONAL LIMITED,Procurement and Supplies,NCEC/PS-C-5/8619,https://publicprocurementinternational.com/,,02889 718,38.46,45.0,40.75,no_match,
FORT-SHIELD ENERGY SUPPORT LIMITED,Procurement and Supplies,NCEC/PS-C-5/8571,https://forts-rts.fandom.com/wiki/Energy_Shield,,,30.86,0.0,20.06,no_match,
FORTE UPSTREAM SERVICES LIMITED,Services and Support,NCEC/SS-C-5/9443,https://forteupstreamservices.com/,,01 4538103,94.44,25.0,70.14,auto_accept,
FORTE UPSTREAM SERVICES LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/9418,https://forteupstreamservices.com/,,01 4538103,87.78,25.0,65.81,auto_accept,
FORTIS ENGINEERING SERVICES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8497,https://fortisengineering.net/,,,87.45,0.0,56.84,auto_accept,
FORTUNE ENERGY AND ENGINEERING COMPANY LIMITED,Consultancy Services,NCEC/CS-C-5/8126,https://www.zoominfo.com/c/fortune-energy-and-engineering-company-ltd/374548131,,,63.5,0.0,41.27,review_needed,
FORTUNE GLOBAL SHIPPING AND LOGISTICS LIMITED,Non Moveable Assets,NCEC/DA-C-5/9015,https://fglobalshipping.com/,nigeria@fglobalshipping.com,+234 814 968 7490,89.0,88.0,88.65,auto_accept,
FORZA PROJECTS LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7887,https://forzaprojects.com/,info@forzaprojects.com,+234 803 614 6278,91.35,98.0,93.68,auto_accept,
FOUNTAINSPRING INTERLINKS LTD,Non Moveable Assets,NCEC/DA-C-5/8694,https://www.fs-exhibition.com/our-team/,,,38.75,10.0,28.69,no_match,
Fragua E & P LTD,Procurement and Supplies,NCEC/PS-C-5/7330,https://fragua.com.ng/about-fragua/,,,72.5,0.0,47.12,review_needed,
FRANCO INTERNATIONAL ENERGY SERVICE LIMITED,Non Moveable Assets,NCEC/DA-C-5/7967,https://fradrogroup.com/,info@fradrogroup.com,+234 8099992485,37.34,98.0,58.57,no_match,
FRANK FOUR DIMENSION SERVICES LTD,Consultancy Services,NCEC/CS-C-5/9558,https://fourdtech.com/,info@fourdtech.com,,29.91,60.0,40.44,no_match,
FRANOMI INNOVATION AND SKILLS LIMITED,Procurement and Supplies,NCEC/PS-C-5/9503,https://franomi.com/,,,62.5,0.0,40.62,review_needed,
FRANVOUR IMPEST LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8092,https://www.ripplesnigeria.com/investigation-how-desopadec-ew-awarded-contracts-to-fictitious-firms-littering-oil-producing-communities-with-abandoned-health-centres/,,,33.23,0.0,21.6,no_match,
FRASER RESOURCES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7676,https://keyfactsenergy.com/directory/416/,info@keyfactsenergy.com,0)7590 442 868,44.4,98.0,63.16,no_match,
FRAZIMEX ENGINEERING LIMITED,Consultancy Services,NCEC/CS-C-5/7653,,,,0.0,0.0,0.0,no_match,
FREDISIM GLOBAL VENTURES LIMITED,Consultancy Services,NCEC/CS-C-5/8479,https://www.fredisim.com.ng/,info@fredisim.com.ng,+234 8033220448,52.88,88.0,65.17,no_match,
FREDRIKOV PETROLEUM SERVICES COMPANY LIMITED,Services and Support,NCEC/SS-C-5/9260,https://www.fredrikov.com/,,+234 14605705,80.0,35.0,64.25,auto_accept,
FREIGHTLINER LOGISTICS SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8837,https://freightlinerlogistics.com/,,,74.29,0.0,48.29,review_needed,
FRESH-HOLD OIL LTD,Quality Control Inspection and Testing,NCEC/QS-C-5/7220,https://www.accreditedtestlabs.com/testing/lube-oil/fresh-engine-oil-analysis/,,,31.37,0.0,20.39,no_match,
FRIDAY OMORAGBON AND SONS COMPANY NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/6390,https://guardian.ng/business-services/fg-reconstitutes-investment-securities-tribunal/,,,33.11,0.0,21.52,no_match,
FRIGATE UPSTREAM AND ENERGY SERVICES LIMITED,Manufacturing and Related Services,NCEC/MS-C-3/6563,https://frigateupstream.com/,info@frigategroup.com,+234 020 4301 318,49.83,78.0,59.69,no_match,
FRIGATE UPSTREAM AND ENERGY SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-3/9456,https://frigateupstream.com/,info@frigategroup.com,+234 020 4301 318,46.5,78.0,57.52,no_match,
FRIGATE UPSTREAM AND ENERGY SERVICES LIMITED,Services and Support,NCEC/SS-C-4/9381,https://frigateupstream.com/,info@frigategroup.com,+234 020 4301 318,56.5,78.0,64.03,no_match,
FRONTIER PACK COMPANY LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8246,https://frontierpackaging.com/,webmaster@frontierpackaging.com,00-767-7333,69.64,88.0,76.07,review_needed,
FUDRINE NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/9550,https://en.abrams.wiki/Fouani-Nigeria-Ltd/3-QZWEF8O7uOClCoy1h6h7SA,,,25.92,0.0,16.85,no_match,
FUMAROLE NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7427,http://fumarole.com.ng/about.html,info@fumarole.com.ng,+234) 805 324 2827,96.67,97.0,96.79,auto_accept,
FUNMAT ENGINEERING SERVICES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9143,https://www.funokwater.com/index.html,info@funokwater.com,,41.01,60.0,47.66,no_match,
FUNTOLA NIGERIA LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7453,https://www.zoominfo.com/c/funtola-nigeria-ltd/429948466,,,81.67,0.0,53.09,auto_accept,
FUTICAN OFFSHORE LIMITED,Consultancy Services,NCEC/CS-C-5/8259,https://futican.com/about-us,,,95.0,0.0,61.75,auto_accept,
FUTICAN OFFSHORE LIMITED,Procurement and Supplies,NCEC/PS-C-5/7777,https://futican.com/about-us,,,95.0,0.0,61.75,auto_accept,
FUTURE AUTOMATION CALIBRATION TECHNICAL SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7662,https://futurecalibration.com/about/,,,68.09,10.0,47.76,review_needed,
FUTURE CONCERNS NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/8367,https://futureconcerns.com/,support@futureconcerns.com,07052629910,83.93,96.0,88.15,auto_accept,
FUTURE CONCERNS NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/7615,https://futureconcerns.com/,support@futureconcerns.com,07052629910,88.93,96.0,91.4,auto_accept,
FUTURE CONCERNS NIGERIA LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/8469,https://futureconcerns.com/,support@futureconcerns.com,07052629910,87.26,96.0,90.32,auto_accept,
FUTURE OILFIELD SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/7553,https://futureoilfields.com/,,,94.48,0.0,61.41,auto_accept,
FUTURE OILFIELD SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7794,https://futureoilfields.com/,,,89.48,0.0,58.16,auto_accept,
FW DREDGING LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8180,https://fwdredgingng.com/,info@fwdredgingng.com,+234 818 495 3443,84.29,98.0,89.09,auto_accept,
G & J FIRE ENGINEERING WORKS LIMITED,Non Moveable Assets,NCEC/DA-C-5/8836,https://www.redbooklive.com/company/251,info@jjfe.co.uk,0)1706 223414,24.32,76.0,42.41,no_match,
G.G.I. INTERNATIONAL NIGERIA LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/7621,https://ggigroupltd.com/,enquiries@ggigroupltd.com,+234-(0)904-932-4030,40.58,98.0,60.68,no_match,
G.M.G GLOBAL CONSTRUCTION DEVELOPMENT COMPANY LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9240,https://www.gmconstructions.net/,info@gmconstructions.net,0905 99799,38.94,98.0,59.61,no_match,
G.O.D LINKS GLOBAL VENTURES LIMITED,Non Moveable Assets,NCEC/DA-C-5/9313,https://www.exporthub.com/g-o-d-links-global-ventures-limited/profile.html,,,58.12,0.0,37.78,no_match,
G.O.S.L NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/9403,https://www.goslng.com/about-us/,info@goslng.com,+234 01-2934824,93.18,87.0,91.02,auto_accept,
GABEL ENERGY LIMITED,Procurement and Supplies,NCEC/PS-C-5/7839,https://gabelenergy.com/,office@gabelenergy.com,04280803,73.64,87.0,78.32,review_needed,
GADAO GLOBAL SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8593,https://ggslng.com/,,,65.0,0.0,42.25,review_needed,
GALACTIC ANALYTICS ENERGY LIMITED,Procurement and Supplies,NCEC/PS-C-5/9607,,,,0.0,0.0,0.0,no_match,
GAMSTEC INTEGRATED SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/8086,https://gamstecnigeria.com/,info@gamstecnigeria.com,+234 (0) 805 548 5178,90.71,88.0,89.76,auto_accept,
GANADOR ENERGY NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/5371,https://neconde.com.ng/about-us/director/,,+234(1)700-0500,43.92,35.0,40.8,no_match,
GARDAWORLD CONSULTING NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8025,https://www.developmentaid.org/organizations/view/484580/gardaworld-consulting-nigeria-limited,support@developmentaid.org,007 - 2026,58.27,96.0,71.48,no_match,
GAWASON INTEGRATED SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/5160,https://www.gawasonintegrated.com/,,+234 803 338 0261,89.12,25.0,66.68,auto_accept,
GCA ENERGY LIMITED,Non Moveable Assets,NCEC/DA-C-5/8896,https://gcaenergy.com/,,+234 1904 9589,83.33,45.0,69.91,auto_accept,
GCA ENERGY LIMITED,Procurement and Supplies,NCEC/PS-C-5/9000,https://gcaenergy.com/,,+234 1904 9589,88.33,45.0,73.16,auto_accept,
GCA ENERGY LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8868,https://gcaenergy.com/,,+234 1904 9589,83.33,45.0,69.91,auto_accept,
GCA ENERGY MARINE SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8398,https://gcaenergymarine.com/,,+234-916-8661-107,83.0,45.0,69.7,auto_accept,
GEE MOBILE CONCEPTS LIMITED,Procurement and Supplies,NCEC/PS-C-5/7909,https://g-mee.com/product/gmee-connect-pro-us/,,,20.85,0.0,13.55,no_match,
GEKEV PROSPECTS LIMITED,Procurement and Supplies,NCEC/PS-C-5/9125,https://gekev.com/about/,info@gekev.com,+234 803 339 4245 60,72.5,87.0,77.58,review_needed,
GELO INTEGRATED SERVICES NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/7572,https://www.adexen.com/company/233612,,,86.0,10.0,59.4,auto_accept,
GEMIRALD INTERNATIONAL LOGISTICS NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/8164,http://gemirald.com/about-us/,info@gemirald.com,+234-803-301-3869,67.5,88.0,74.67,review_needed,
GEMS GLOBAL RESOURCES NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/9536,https://gems-nigeria.com/,info@gems-nigeria.com,+2348057768116,90.0,98.0,92.8,auto_accept,
GENESIS FOODS NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-3/8906,https://genesisgroupng.com/,,,37.0,0.0,24.05,no_match,
GENPHET TECHNICAL SERVICES LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/6531,https://www.genphettechnicalsltd.com/,info@genphettechnicalsltd.com,+234-905-548-3928,87.88,98.0,91.42,auto_accept,
GEO-JEFF INTERNATIONAL LIMITED,Procurement and Supplies,NCEC/PS-C-5/9234,https://www.geo-jeff.com/,info@geo-jeff.com,+234)814-774-3300,52.5,88.0,64.92,no_match,
GEO-LIND NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8319,https://www.geo-lind.com/,info@geo-lind.com,+234 814 310 3437,88.33,88.0,88.21,auto_accept,
GEOBEAM GLOBAL LIMITED,Services and Support,NCEC/SS-C-5/9675,https://www.gim-international.com/content/company/geobeam-global-ltd,info@geomares.nl,0) 514 56 18 54,76.25,66.0,72.66,review_needed,
GEOCADINAL INTEGRATED SERVICES LIMITED,Services and Support,NCEC/SS-C-5/9533,http://geocadinal.com/about-gisl/,info@geocadinal.com,+2348036724341,77.5,98.0,84.67,review_needed,
